ABHD10	ABT1
ABHD10	ABTB1
ABHD10	ADAM15
ABHD10	ALDOA
ABHD10	AMPD2
ABHD10	ANKRD9
ABHD10	ANUBL1
ABHD10	API5
ABHD10	ARF4
ABHD10	ARL4C
ABHD10	ARMC8
ABHD10	ARPC1A
ABHD10	ASNSD1
ABHD10	ATAD3C
ABHD10	ATF1
ABHD10	ATF2
ABHD10	ATN1
ABHD10	ATP6V1G1
ABHD10	ATR
ABHD10	B4GALNT4
ABHD10	BAX
ABHD10	BBC3
ABHD10	BCAM
ABHD10	BCAS2
ABHD10	BIRC7
ABHD10	BLMH
ABHD10	BMP2K
ABHD10	BMPR1A
ABHD10	BPGM
ABHD10	BRF1
ABHD10	BTBD1
ABHD10	C10orf137
ABHD10	C10orf88
ABHD10	C11orf46
ABHD10	C12orf5
ABHD10	C14orf104
ABHD10	C14orf118
ABHD10	C3orf23
ABHD10	C4orf36
ABHD10	C6orf106
ABHD10	C7orf25
ABHD10	C7orf30
ABHD10	CAB39
ABHD10	CALCOCO2
ABHD10	CARD8
ABHD10	CARM1
ABHD10	CBLL1
ABHD10	CCDC108
ABHD10	CCDC132
ABHD10	CCDC34
ABHD10	CCDC89
ABHD10	CD151
ABHD10	CDH24
ABHD10	CEBPA
ABHD10	CENPB
ABHD10	CER1
ABHD10	CHUK
ABHD10	CLDN12
ABHD10	CLTA
ABHD10	COX6A2
ABHD10	CPD
ABHD10	CUL2
ABHD10	DCK
ABHD10	DCLRE1C
ABHD10	DCTN3
ABHD10	DDX1
ABHD10	DENND4A
ABHD10	DES
ABHD10	DFFA
ABHD10	DGCR6L
ABHD10	DHX36
ABHD10	DHX40
ABHD10	DMAP1
ABHD10	DPP8
ABHD10	DR1
ABHD10	DRD4
ABHD10	DUSP11
ABHD10	DUSP19
ABHD10	EBPL
ABHD10	EEF1DP3
ABHD10	ELAVL1
ABHD10	EN2
ABHD10	ENG
ABHD10	ENPEP
ABHD10	ENTPD6
ABHD10	EPHA8
ABHD10	ERCC2
ABHD10	EVX1
ABHD10	FAM103A1
ABHD10	FAM109A
ABHD10	FBXL12
ABHD10	FBXO4
ABHD10	FOXC2
ABHD10	FPGS
ABHD10	FRMD4A
ABHD10	FUZ
ABHD10	FZD6
ABHD10	GADD45A
ABHD10	GALR3
ABHD10	GGT6
ABHD10	GJC1
ABHD10	GLTSCR1
ABHD10	GNA13
ABHD10	GNAI3
ABHD10	GPR150
ABHD10	GPR153
ABHD10	GPR156
ABHD10	GPR78
ABHD10	GRIN2D
ABHD10	GTF2A2
ABHD10	GTPBP10
ABHD10	GZF1
ABHD10	HCN2
ABHD10	HCN4
ABHD10	HERC1
ABHD10	HERC4
ABHD10	HES4
ABHD10	HESX1
ABHD10	HIAT1
ABHD10	HLX
ABHD10	HMG20A
ABHD10	HSPA5
ABHD10	IDH3A
ABHD10	IL17RC
ABHD10	IMPACT
ABHD10	INTS3
ABHD10	IRAK1
ABHD10	IRX3
ABHD10	ISL2
ABHD10	KIFC3
ABHD10	KLHL23
ABHD10	KLHL7
ABHD10	KRT7
ABHD10	LACTB
ABHD10	LAS1L
ABHD10	LCE2D
ABHD10	LIG4
ABHD10	LMNA
ABHD10	LPPR4
ABHD10	LRP3
ABHD10	LZTR1
ABHD10	MAFK
ABHD10	MAP3K10
ABHD10	MAP3K9
ABHD10	MAP4K3
ABHD10	MARCH7
ABHD10	MCAT
ABHD10	MED17
ABHD10	MEGF8
ABHD10	MGAT1
ABHD10	MINPP1
ABHD10	MOSPD1
ABHD10	MTERF
ABHD10	MTMR6
ABHD10	MTO1
ABHD10	MYNN
ABHD10	NDST1
ABHD10	NELF
ABHD10	NFE2L2
ABHD10	NFXL1
ABHD10	NKAP
ABHD10	NMD3
ABHD10	NUP214
ABHD10	NUPL2
ABHD10	OPA3
ABHD10	ORC4L
ABHD10	P2RY4
ABHD10	PAFAH1B1
ABHD10	PARP16
ABHD10	PCYOX1L
ABHD10	PCYT2
ABHD10	PDE8A
ABHD10	PGF
ABHD10	PHOX2A
ABHD10	PIGA
ABHD10	PIK3C2A
ABHD10	PIK3CB
ABHD10	PKN2
ABHD10	PMAIP1
ABHD10	PPP2R2A
ABHD10	PQLC3
ABHD10	PRKACA
ABHD10	PRPF4B
ABHD10	PRPSAP1
ABHD10	PRPSAP2
ABHD10	PRR5
ABHD10	PSMB7
ABHD10	RAB33B
ABHD10	RABGEF1
