AccB	accB
AccB	accC
AcrR	acrA
AcrR	acrB
AcrR	acrR
AcrR	micF
Ada	ada
Ada	ada
Ada	aidB
Ada	alkA
Ada	alkB
Ada	alkB
AdiY	adiA
AdiY	gadA
AdiY	gadB
AdiY	gadC
AdiY	gadX
AdiY	gltB
AdiY	gltD
AdiY	gltF
AgaR	agaA
AgaR	agaB
AgaR	agaC
AgaR	agaD
AgaR	agaI
AgaR	agaR
AgaR	agaS
AgaR	agaV
AgaR	agaW
AgaR	kbaY
AgaR	kbaZ
AidB	aidB
AlaS	alaS
AllR	allA
AllR	allB
AllR	allS
AllR	gcl
AllR	glxK
AllR	glxR
AllR	hyi
AllR	ybbW
AllR	ybbY
AllS	allC
AllS	allD
AllS	allE
AlsR	alsA
AlsR	alsB
AlsR	alsC
AlsR	alsE
AlsR	rpiB
AlsR	rpiR
AppY	appA
AppY	appB
AppY	appC
AppY	appX
AppY	hyaA
AppY	hyaB
AppY	hyaC
AppY	hyaD
AppY	hyaE
AppY	hyaF
AraC	araA
AraC	araA
AraC	araA
AraC	araB
AraC	araB
AraC	araB
AraC	araC
AraC	araC
AraC	araC
AraC	araD
AraC	araD
AraC	araD
AraC	araE
AraC	araF
AraC	araG
AraC	araH
AraC	araJ
AraC	xylA
AraC	xylB
ArcA	aceA
ArcA	aceB
ArcA	aceE
ArcA	aceF
ArcA	aceK
ArcA	ackA
ArcA	acnA
ArcA	acnB
ArcA	aldA
ArcA	appA
ArcA	appB
ArcA	appC
ArcA	appX
ArcA	arcZ
ArcA	betA
ArcA	betB
ArcA	betI
ArcA	betT
ArcA	cadA
ArcA	cadB
ArcA	caiA
ArcA	caiB
ArcA	caiC
ArcA	caiD
ArcA	caiE
ArcA	caiT
ArcA	citC
ArcA	citD
ArcA	citE
ArcA	citF
ArcA	citG
ArcA	citX
ArcA	cydA
ArcA	cydB
ArcA	cydC
ArcA	cydD
ArcA	cyoA
ArcA	cyoB
ArcA	cyoC
ArcA	cyoD
ArcA	cyoE
ArcA	dctA
ArcA	dcuC
ArcA	dpiA
ArcA	dpiB
ArcA	fadA
ArcA	fadB
ArcA	fadD
ArcA	fadE
ArcA	fadH
ArcA	fadI
ArcA	fadJ
ArcA	fadL
ArcA	fnr
ArcA	focA
ArcA	fumA
ArcA	fumB
ArcA	fumC
ArcA	gadA
ArcA	gadE
ArcA	gadX
ArcA	gatA
ArcA	gatB
ArcA	gatC
ArcA	gatD
ArcA	gatY
ArcA	gatZ
ArcA	glcA
ArcA	glcB
ArcA	glcD
ArcA	glcE
ArcA	glcF
ArcA	glcG
ArcA	glpA
ArcA	glpB
ArcA	glpC
ArcA	glpD
ArcA	gltA
ArcA	grcA
ArcA	hemA
ArcA	hyaA
ArcA	hyaB
ArcA	hyaC
ArcA	hyaD
ArcA	hyaE
ArcA	hyaF
ArcA	hybA
ArcA	hybB
ArcA	hybC
ArcA	hybD
ArcA	hybE
ArcA	hybF
ArcA	hybG
ArcA	hybO
ArcA	icd
ArcA	iraM
ArcA	lldD
ArcA	lldP
ArcA	lldR
ArcA	lpd
ArcA	mdh
ArcA	moeA
ArcA	moeB
ArcA	ndh
ArcA	nuoA
ArcA	nuoB
ArcA	nuoC
ArcA	nuoE
ArcA	nuoF
ArcA	nuoG
ArcA	nuoH
ArcA	nuoI
ArcA	nuoJ
ArcA	nuoK
ArcA	nuoL
ArcA	nuoM
ArcA	nuoN
ArcA	oppA
ArcA	oppB
ArcA	oppC
ArcA	oppD
ArcA	oppF
ArcA	pflB
ArcA	prfA
ArcA	prmC
ArcA	ptsG
ArcA	puuA
ArcA	puuB
ArcA	puuC
ArcA	puuD
ArcA	puuE
ArcA	puuP
ArcA	puuR
ArcA	rhaT
ArcA	rplB
ArcA	rplC
ArcA	rplD
ArcA	rplP
ArcA	rplV
ArcA	rplW
ArcA	rpmC
ArcA	rpoS
ArcA	rpsC
ArcA	rpsJ
ArcA	rpsQ
ArcA	rpsS
ArcA	rutA
ArcA	rutB
ArcA	rutC
ArcA	rutD
ArcA	rutE
ArcA	rutF
ArcA	rutG
ArcA	sdhA
ArcA	sdhA
ArcA	sdhB
ArcA	sdhB
ArcA	sdhC
ArcA	sdhC
ArcA	sdhD
ArcA	sdhD
ArcA	sodA
ArcA	sroD
ArcA	ssb
ArcA	sucA
ArcA	sucA
ArcA	sucB
ArcA	sucB
ArcA	sucC
ArcA	sucC
ArcA	sucD
ArcA	sucD
ArcA	tpx
ArcA	treB
ArcA	treC
ArcA	ubiA
ArcA	ubiC
ArcA	uvrA
ArcA	xylR
ArcA	ybdN
ArcA	ydeA
ArgP	argO
ArgP	argP
ArgP	dapB
ArgP	dapD
ArgP	dnaA
ArgP	dnaN
ArgP	gdhA
ArgP	lysA
ArgP	lysC
ArgP	lysP
ArgP	nrdA
ArgP	nrdB
ArgP	recF
ArgP	yfaE
ArgR	argA
ArgR	argB
ArgR	argC
ArgR	argD
ArgR	argE
ArgR	argF
ArgR	argG
ArgR	argH
ArgR	argI
ArgR	argR
ArgR	artI
ArgR	artJ
ArgR	artM
ArgR	artP
ArgR	artQ
ArgR	astA
ArgR	astB
ArgR	astC
ArgR	astD
ArgR	astE
ArgR	carA
ArgR	carB
ArgR	gltB
ArgR	gltD
ArgR	gltF
ArgR	hisJ
ArgR	hisM
ArgR	hisP
ArgR	hisQ
ArgR	infB
ArgR	metY
ArgR	nusA
ArgR	pnp
ArgR	rbfA
ArgR	rimP
ArgR	rpsO
ArgR	truB
ArsR	arsB
ArsR	arsC
ArsR	arsR
AscG	ascB
AscG	ascF
AscG	htpG
AscG	prpR
AscG	ybiT
AsnC	asnA
AsnC	asnC
AsnC	mioC
AsnC	mnmG
AtoC	atoA
AtoC	atoB
AtoC	atoD
AtoC	atoE
BaeR	acrD
BaeR	baeR
BaeR	baeS
BaeR	mdtA
BaeR	mdtB
BaeR	mdtC
BaeR	mdtD
BaeR	spy
BasR	csgD
BasR	csgE
BasR	csgF
BasR	csgG
BasR	cspI
BasR	dgkA
BasR	fimB
BasR	hha
BasR	putA
BasR	qseB
BasR	qseC
BasR	tomB
BasR	yrbL
BetI	betA
BetI	betB
BetI	betI
BetI	betT
BirA	bioA
BirA	bioB
BirA	bioC
BirA	bioD
BirA	bioF
BluR	ariR
BluR	ycgZ
BluR	ymgA
BluR	ymgC
BolA	ampC
BolA	dacC
CRP	aaeA
CRP	aaeB
CRP	aaeR
CRP	aaeX
CRP	aceA
CRP	aceB
CRP	aceE
CRP	aceF
CRP	aceK
CRP	acnA
CRP	acnB
CRP	acs
CRP	actP
CRP	aer
CRP	agaA
CRP	agaV
CRP	agaW
CRP	agp
CRP	aldA
CRP	aldB
CRP	ampD
CRP	ampE
CRP	ansB
CRP	araA
CRP	araB
CRP	araC
CRP	araD
CRP	araE
CRP	araF
CRP	araG
CRP	araH
CRP	araJ
CRP	araJ
CRP	arfB
CRP	argG
CRP	aroA
CRP	ascB
CRP	ascF
CRP	aspA
CRP	azuC
CRP	bglB
CRP	bglF
CRP	bglG
CRP	bhsA
CRP	caiA
CRP	caiB
CRP	caiC
CRP	caiD
CRP	caiE
CRP	caiF
CRP	caiT
CRP	cdd
CRP	cdd
CRP	cdd
CRP	chbA
CRP	chbB
CRP	chbC
CRP	chbF
CRP	chbG
CRP	chbR
CRP	cirA
CRP	citC
CRP	citD
CRP	citE
CRP	citF
CRP	citG
CRP	citX
CRP	comR
CRP	cpdB
CRP	crp
CRP	crp
CRP	crr
CRP	crr
CRP	csgD
CRP	csgE
CRP	csgF
CRP	csgG
CRP	csiD
CRP	csiE
CRP	cspE
CRP	cstA
CRP	cyaA
CRP	cyaR
CRP	cyoA
CRP	cyoB
CRP	cyoC
CRP	cyoD
CRP	cyoE
CRP	cysG
CRP	cytR
CRP	dadA
CRP	dadA
CRP	dadX
CRP	dadX
CRP	dctA
CRP	dcuA
CRP	dcuB
CRP	dcuR
CRP	deoA
CRP	deoA
CRP	deoB
CRP	deoB
CRP	deoC
CRP	deoC
CRP	deoD
CRP	deoD
CRP	dksA
CRP	dpiA
CRP	dpiB
CRP	dsdA
CRP	dsdX
CRP	dusB
CRP	dusB
CRP	ebgA
CRP	ebgC
CRP	entA
CRP	entB
CRP	entC
CRP	entD
CRP	entE
CRP	entH
CRP	envZ
CRP	envZ
CRP	epd
CRP	exuT
CRP	fadD
CRP	fadH
CRP	fadL
CRP	fbaA
CRP	feaB
CRP	feaR
CRP	fecA
CRP	fecB
CRP	fecC
CRP	fecD
CRP	fecE
CRP	fepA
CRP	fis
CRP	fis
CRP	fiu
CRP	fixA
CRP	fixB
CRP	fixC
CRP	fixX
CRP	flhC
CRP	flhD
CRP	focA
CRP	focB
CRP	fucA
CRP	fucI
CRP	fucK
CRP	fucO
CRP	fucP
CRP	fucR
CRP	fucU
CRP	fumA
CRP	fumB
CRP	fumC
CRP	fumC
CRP	fur
CRP	gabD
CRP	gabP
CRP	gabT
CRP	gadA
CRP	gadB
CRP	gadC
CRP	gadE
CRP	gadX
CRP	galE
CRP	galE
CRP	galK
CRP	galK
CRP	galM
CRP	galM
CRP	galP
CRP	galS
CRP	galT
CRP	galT
CRP	gapA
CRP	gatA
CRP	gatB
CRP	gatC
CRP	gatD
CRP	gatY
CRP	gatZ
CRP	gcd
CRP	gcvH
CRP	gcvP
CRP	gcvT
CRP	gdhA
CRP	glcC
CRP	glgA
CRP	glgC
CRP	glgP
CRP	glgS
CRP	glnA
CRP	glnA
CRP	glnG
CRP	glnG
CRP	glnL
CRP	glnL
CRP	glpA
CRP	glpB
CRP	glpC
CRP	glpD
CRP	glpE
CRP	glpF
CRP	glpG
CRP	glpK
CRP	glpQ
CRP	glpR
CRP	glpT
CRP	glpX
CRP	gltA
CRP	gltB
CRP	gltD
CRP	gltF
CRP	gntK
CRP	gntP
CRP	gntT
CRP	gntU
CRP	gntX
CRP	grcA
CRP	grpE
CRP	guaA
CRP	guaB
CRP	gutM
CRP	gutQ
CRP	gyrA
CRP	hflC
CRP	hflK
CRP	hflX
CRP	hfq
CRP	hlyE
CRP	hofB
CRP	hofC
CRP	hofM
CRP	hofN
CRP	hofO
CRP	hofP
CRP	hpt
CRP	hupA
CRP	hupB
CRP	hyfA
CRP	hyfB
CRP	hyfC
CRP	hyfD
CRP	hyfE
CRP	hyfF
CRP	hyfG
CRP	hyfH
CRP	hyfI
CRP	hyfJ
CRP	hyfR
CRP	idnD
CRP	idnK
CRP	idnO
CRP	idnR
CRP	idnT
CRP	ilvB
CRP	ilvN
CRP	infB
CRP	ivbL
CRP	kbaZ
CRP	lacA
CRP	lacA
CRP	lacI
CRP	lacY
CRP	lacY
CRP	lacZ
CRP	lacZ
CRP	lamB
CRP	lhgO
CRP	lpd
CRP	lpd
CRP	lsrA
CRP	lsrB
CRP	lsrC
CRP	lsrD
CRP	lsrF
CRP	lsrG
CRP	lsrK
CRP	lsrR
CRP	lyxK
CRP	lyxK
CRP	malE
CRP	malF
CRP	malG
CRP	malI
CRP	malI
CRP	malK
CRP	malM
CRP	malS
CRP	malT
CRP	malX
CRP	malY
CRP	manA
CRP	manA
CRP	manX
CRP	manY
CRP	manZ
CRP	marA
CRP	marB
CRP	marR
CRP	mazE
CRP	mazF
CRP	mcaS
CRP	mdh
CRP	mdtE
CRP	mdtF
CRP	melA
CRP	melB
CRP	melR
CRP	metK
CRP	metY
CRP	mglA
CRP	mglB
CRP	mglC
CRP	mhpA
CRP	mhpB
CRP	mhpC
CRP	mhpD
CRP	mhpE
CRP	mhpF
CRP	mhpR
CRP	mlc
CRP	mlc
CRP	modA
CRP	modB
CRP	modC
CRP	mpl
CRP	mtlA
CRP	mtlD
CRP	mtlR
CRP	murP
CRP	murQ
CRP	nadC
CRP	nagA
CRP	nagB
CRP	nagC
CRP	nagE
CRP	nanA
CRP	nanC
CRP	nanE
CRP	nanK
CRP	nanM
CRP	nanS
CRP	nanT
CRP	narQ
CRP	nfuA
CRP	nirB
CRP	nirC
CRP	nirD
CRP	nlpE
CRP	nmpC
CRP	nrdA
CRP	nrdB
CRP	nupC
CRP	nupG
CRP	nupG
CRP	nupG
CRP	nusA
CRP	ompA
CRP	ompF
CRP	ompR
CRP	ompR
CRP	osmY
CRP	oxyR
CRP	paaA
CRP	paaB
CRP	paaC
CRP	paaD
CRP	paaE
CRP	paaF
CRP	paaG
CRP	paaH
CRP	paaI
CRP	paaJ
CRP	paaK
CRP	paaZ
CRP	pdhR
CRP	pflB
CRP	pgk
CRP	pka
CRP	pncB
CRP	pnp
CRP	ppdD
CRP	ppiA
CRP	ppiA
CRP	preA
CRP	preT
CRP	priB
CRP	proP
CRP	proP
CRP	prpB
CRP	prpC
CRP	prpD
CRP	prpE
CRP	prpR
CRP	psiE
CRP	ptsG
CRP	ptsH
CRP	ptsH
CRP	ptsI
CRP	ptsI
CRP	putP
CRP	puuB
CRP	puuC
CRP	puuD
CRP	puuE
CRP	puuR
CRP	raiA
CRP	rbfA
CRP	rbsA
CRP	rbsB
CRP	rbsC
CRP	rbsD
CRP	rbsK
CRP	rbsR
CRP	relA
CRP	rhaA
CRP	rhaB
CRP	rhaD
CRP	rhaR
CRP	rhaS
CRP	rhaT
CRP	rimP
CRP	rmf
CRP	rof
CRP	rplI
CRP	rplM
CRP	rpoH
CRP	rpoH
CRP	rpoH
CRP	rpoS
CRP	rpsF
CRP	rpsI
CRP	rpsO
CRP	rpsR
CRP	sbmC
CRP	sdhA
CRP	sdhB
CRP	sdhC
CRP	sdhD
CRP	serA
CRP	serC
CRP	sfsA
CRP	sgbE
CRP	sgbE
CRP	sgbH
CRP	sgbH
CRP	sgbU
CRP	sgbU
CRP	sodA
CRP	sodB
CRP	sohB
CRP	speC
CRP	spf
CRP	srlA
CRP	srlB
CRP	srlD
CRP	srlE
CRP	srlR
CRP	sroD
CRP	sucA
CRP	sucB
CRP	sucC
CRP	sucD
CRP	tam
CRP	tdcA
CRP	tdcB
CRP	tdcC
CRP	tdcD
CRP	tdcE
CRP	tdcF
CRP	tdcG
CRP	tnaA
CRP	tnaB
CRP	tnaC
CRP	treB
CRP	treB
CRP	treC
CRP	treC
CRP	trg
CRP	truB
CRP	trxA
CRP	tsx
CRP	ubiG
CRP	udp
CRP	udp
CRP	ugpA
CRP	ugpB
CRP	ugpC
CRP	ugpE
CRP	ugpQ
CRP	uhpT
CRP	uidA
CRP	uidB
CRP	uidC
CRP	ulaA
CRP	ulaB
CRP	ulaC
CRP	ulaD
CRP	ulaE
CRP	ulaF
CRP	umpH
CRP	uxaA
CRP	uxaB
CRP	uxaC
CRP	uxuA
CRP	uxuB
CRP	uxuR
CRP	xseA
CRP	xylA
CRP	xylB
CRP	xylF
CRP	xylG
CRP	xylH
CRP	xylR
CRP	yaeP
CRP	yaeQ
CRP	ybiS
CRP	ybiT
CRP	ycdZ
CRP	ycdZ
CRP	ychH
CRP	yeiP
CRP	yeiW
CRP	yfaE
CRP	yhcH
CRP	yhfA
CRP	yhfA
CRP	yiaJ
CRP	yiaK
CRP	yiaK
CRP	yiaL
CRP	yiaL
CRP	yiaM
CRP	yiaM
CRP	yiaN
CRP	yiaN
CRP	yiaO
CRP	yiaO
CRP	yjcH
CRP	yjiY
CRP	ykgR
CRP	ynfK
CRP	zraR
CRP	zraS
CadC	cadA
CadC	cadB
CadC	cadC
CaiF	caiA
CaiF	caiB
CaiF	caiC
CaiF	caiD
CaiF	caiE
CaiF	caiT
CaiF	fixA
CaiF	fixB
CaiF	fixC
CaiF	fixX
Cbl	ssuA
Cbl	ssuB
Cbl	ssuC
Cbl	ssuD
Cbl	ssuE
Cbl	tauA
Cbl	tauB
Cbl	tauC
Cbl	tauD
CdaR	cdaR
CdaR	garD
CdaR	garK
CdaR	garL
CdaR	garP
CdaR	garR
CdaR	gudD
CdaR	gudP
CdaR	gudX
CdaR	rnpB
ChbR	chbA
ChbR	chbB
ChbR	chbC
ChbR	chbF
ChbR	chbG
ChbR	chbR
ComR	bhsA
CpxR	acrD
CpxR	aroG
CpxR	bacA
CpxR	baeR
CpxR	baeS
CpxR	bamE
CpxR	cheA
CpxR	cheW
CpxR	cpxA
CpxR	cpxP
CpxR	cpxR
CpxR	csgA
CpxR	csgB
CpxR	csgC
