RHOT2	KRI1
STK25	KRI1
TOP3B	KRI1
AP1B1	KRT8
C9orf7	KRT8
DAP	KRT8
HMG20B	KRT8
HOXC11	KRT8
ATPBD4	MADD
CNDP2	MADD
HMG20B	MADD
MKNK2	MADD
SH3GLB2	MADD
PQLC1	MAGOH
UTP14A	MAGOH
CDC34	MAN2C1
ELK1	MAN2C1
LTBR	MAN2C1
MAGOH	MAN2C1
PQLC1	MAN2C1
RHOT2	MAN2C1
WDR55	MAN2C1
CDC34	MAP2K2
ELK1	MAP2K2
TMEM161A	MAP2K2
TMEM63A	MAP2K2
CDC37	MARS
DAP	MARS
FAM73B	MARS
INPP5E	MARS
TMEM63A	MARS
AP1B1	MBD3
CDK10	MBD3
DPP7	MBD3
ELK1	MBD3
LTBR	MBD3
MADD	MBD3
MAN2C1	MBD3
PRKD2	MBD3
ATG4C	MED6
CDK9	MED6
MADD	MED6
MAP2K2	MED6
PACS1	MED6
TMEM63A	MED6
AP1B1	MKNK2
HOXC11	MKNK2
MAP2K2	MKNK2
NFIC	MKNK2
PLXNB1	MKNK2
TNIP2	MKNK2
ATG4C	MPG
CCDC22	MPG
CDC34	MPG
OS9	MPG
RHOT2	MPG
SIL1	MPG
SQSTM1	MPG
MARS	MRPL28
MYO1C	MRPL28
OS9	MRPL28
SQSTM1	MRPL28
STK11	MRPL28
B4GALT7	MXD4
C7orf27	MXD4
E4F1	MXD4
MKNK2	MXD4
PQLC1	MXD4
CDC34	MYO1C
PQLC1	MYO1C
TNIP2	MYO1C
UTP14A	MYO1C
ELK1	NAB2
MYO1C	NAB2
NFIC	NAB2
OS9	NAB2
PACS1	NAB2
PCGF6	NAB2
CUEDC1	NFIC
LTBR	NFIC
UTP14A	NFIC
CUEDC1	OS9
MYO1C	OS9
PACS1	OS9
CUEDC1	PACS1
EXOSC6	PACS1
GCDH	PACS1
MAGOH	PACS1
PLXNB1	PACS1
WDR55	PACS1
C9orf7	PCGF6
CDC37	PCGF6
KRI1	PCGF6
MKNK2	PCGF6
SH3GLB2	PCGF6
STK25	PCGF6
TNIP2	PCGF6
ZRSR2	PCGF6
CDC34	PGLS
DPP7	PGLS
GAS8	PGLS
GCDH	PGLS
OS9	PGLS
RHOT2	PGLS
STK11	PGLS
CDK10	PHC2
E2F4	PHC2
FAM73B	PHC2
OS9	PHC2
PQLC1	PHC2
SLC1A5	PHC2
CCDC22	PIGQ
CDK9	PIGQ
HMG20B	PIGQ
MAP2K2	PIGQ
NFIC	PIGQ
CDC34	PLXNB1
CXXC1	PLXNB1
GCDH	PLXNB1
MYO1C	PLXNB1
TNIP2	PLXNB1
TOP3B	PLXNB1
RBM19	PPP1R12C
TBC1D22A	PPP1R12C
TESK1	PPP1R12C
TIMM44	PPP1R12C
ADPRHL2	PQLC1
